session_date,bar_ts,signal_id,category,direction,strength,score_tier,bar_open,bar_high,bar_low,bar_close,fwd_close_1b,fwd_close_2b,fwd_close_5b,fwd_close_10b,fwd_close_15b,fwd_close_30b,direction_num,signal_price,signed_ticks_1b,win_1b,signed_ticks_2b,win_2b,signed_ticks_5b,win_5b,signed_ticks_10b,win_10b,signed_ticks_15b,win_15b,signed_ticks_30b,win_30b,poc,val,vah,vwap,session_low,session_high,lvn_count,lvn_prices,prior_poc,prior_val,prior_vah,prior_vwap,prior_lvn_prices,dist_poc_ticks,dist_vah_ticks,dist_val_ticks,dist_vwap_ticks,dist_current_value_edge_ticks,dist_prior_value_edge_ticks,dist_nearest_lvn_ticks,dist_prior_nearest_lvn_ticks,at_poc,away_from_poc,at_vwap,near_lvn,near_prior_lvn,at_value_edge,beyond_value_area,combined_value_edge_type_bc,near_prior_poc,near_prior_value_edge,near_any_prior_major_level,near_prior_vwap
2025-03-20,2025-03-20 18:26:00+00:00,ABS_03,absorption,-1,0.05,QUIET,19638.25,19638.25,19624.75,19637.25,19635.75,19624.75,19600.25,19627.5,19625.0,19665.75,-1,19638.25,6.0,True,50.0,True,148.0,True,39.0,True,49.0,True,-114.0,False,19675.0,19600.25,19796.75,19733.5,19554.25,19898.75,40,19618.50|19624.50|19626.25|19633.00|19635.50|19646.00|19652.50|19654.25|19656.75|19658.00|19659.25|19661.00|19661.75|19667.50|19668.50|19671.50|19675.50|19685.50|19686.75|19688.50|19691.75|19693.00|19698.75|19713.25|19719.25|19747.00|19755.75|19782.50|19796.75|19801.00|19811.75|19817.00|19818.75|19820.50|19821.75|19831.25|19834.75|19838.25|19846.25|19878.75,19687.25,19584.75,19758.0,19690.75,19584.50|19600.75|19601.50|19606.75|19614.25|19615.50|19617.75|19619.00|19622.25|19623.50|19624.75|19627.25|19633.75|19636.00|19641.75|19643.75|19647.25|19652.75|19654.50|19660.75|19662.75|19665.50|19667.25|19669.00|19671.75|19673.25|19675.25|19676.75|19679.00|19681.25|19683.00|19684.00|19685.25|19686.25|19688.50|19691.25|19697.25|19698.25|19702.50|19734.25|19753.50|19805.75,147.0,634.0,152.0,381.0,634.0,479.0,11.0,9.0,False,True,False,False,True,False,False,False,False,False,False,False
2025-03-20,2025-03-20 19:57:00+00:00,ABS_03,absorption,-1,0.0465,QUIET,19693.5,19695.5,19682.0,19694.75,19686.5,19681.0,20250.5,20266.5,20255.0,20331.0,-1,19695.5,33.0,True,55.0,True,-2223.0,False,-2287.0,False,-2241.0,False,-2545.0,False,19675.0,19600.25,19796.75,19733.5,19554.25,19898.75,40,19618.50|19624.50|19626.25|19633.00|19635.50|19646.00|19652.50|19654.25|19656.75|19658.00|19659.25|19661.00|19661.75|19667.50|19668.50|19671.50|19675.50|19685.50|19686.75|19688.50|19691.75|19693.00|19698.75|19713.25|19719.25|19747.00|19755.75|19782.50|19796.75|19801.00|19811.75|19817.00|19818.75|19820.50|19821.75|19831.25|19834.75|19838.25|19846.25|19878.75,19687.25,19584.75,19758.0,19690.75,19584.50|19600.75|19601.50|19606.75|19614.25|19615.50|19617.75|19619.00|19622.25|19623.50|19624.75|19627.25|19633.75|19636.00|19641.75|19643.75|19647.25|19652.75|19654.50|19660.75|19662.75|19665.50|19667.25|19669.00|19671.75|19673.25|19675.25|19676.75|19679.00|19681.25|19683.00|19684.00|19685.25|19686.25|19688.50|19691.25|19697.25|19698.25|19702.50|19734.25|19753.50|19805.75,82.0,405.0,381.0,152.0,405.0,250.0,10.0,7.0,False,True,False,True,True,False,False,False,False,False,False,True
2025-03-20,2025-03-20 19:58:00+00:00,ABS_03,absorption,1,0.0385,QUIET,19696.0,19700.25,19686.25,19686.5,19681.0,20241.5,20255.0,20284.0,20263.75,20323.0,1,19686.25,-22.0,False,2220.0,True,2274.0,True,2390.0,True,2309.0,True,2546.0,True,19675.0,19600.25,19796.75,19733.5,19554.25,19898.75,40,19618.50|19624.50|19626.25|19633.00|19635.50|19646.00|19652.50|19654.25|19656.75|19658.00|19659.25|19661.00|19661.75|19667.50|19668.50|19671.50|19675.50|19685.50|19686.75|19688.50|19691.75|19693.00|19698.75|19713.25|19719.25|19747.00|19755.75|19782.50|19796.75|19801.00|19811.75|19817.00|19818.75|19820.50|19821.75|19831.25|19834.75|19838.25|19846.25|19878.75,19687.25,19584.75,19758.0,19690.75,19584.50|19600.75|19601.50|19606.75|19614.25|19615.50|19617.75|19619.00|19622.25|19623.50|19624.75|19627.25|19633.75|19636.00|19641.75|19643.75|19647.25|19652.75|19654.50|19660.75|19662.75|19665.50|19667.25|19669.00|19671.75|19673.25|19675.25|19676.75|19679.00|19681.25|19683.00|19684.00|19685.25|19686.25|19688.50|19691.25|19697.25|19698.25|19702.50|19734.25|19753.50|19805.75,45.0,442.0,344.0,189.0,344.0,406.0,2.0,0.0,False,True,False,True,True,False,False,False,True,False,True,True
2025-03-24,2025-03-24 16:28:00+00:00,ABS_03,absorption,1,0.0325,QUIET,20348.5,20362.75,20345.5,20348.25,20338.0,20338.25,20338.0,20347.0,20333.25,20337.5,1,20345.5,-41.0,False,-40.0,False,-41.0,False,-5.0,False,-60.0,False,-43.0,False,20334.5,20318.25,20378.25,20337.25,20229.25,20409.5,35,20308.50|20316.00|20318.00|20319.75|20320.75|20326.75|20328.25|20329.50|20335.50|20336.50|20337.75|20340.25|20342.50|20343.75|20346.25|20347.00|20348.25|20350.75|20351.50|20352.25|20355.75|20358.75|20359.75|20360.75|20361.75|20363.50|20366.75|20372.00|20373.75|20375.25|20377.00|20378.75|20380.00|20385.75|20386.50,19675.0,19600.25,19796.75,19733.5,19618.50|19624.50|19626.25|19633.00|19635.50|19646.00|19652.50|19654.25|19656.75|19658.00|19659.25|19661.00|19661.75|19667.50|19668.50|19671.50|19675.50|19685.50|19686.75|19688.50|19691.75|19693.00|19698.75|19713.25|19719.25|19747.00|19755.75|19782.50|19796.75|19801.00|19811.75|19817.00|19818.75|19820.50|19821.75|19831.25|19834.75|19838.25|19846.25|19878.75,44.0,131.0,109.0,33.0,109.0,2981.0,3.0,1867.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-03-24,2025-03-24 19:56:00+00:00,ABS_03,absorption,-1,0.0538,TYPE_C,20388.25,20391.25,20380.5,20391.0,20389.25,20386.5,20406.5,20388.0,20425.25,20410.5,-1,20391.25,7.0,True,18.0,True,-62.0,False,12.0,True,-137.0,False,-78.0,False,20334.5,20318.25,20378.25,20337.25,20229.25,20409.5,35,20308.50|20316.00|20318.00|20319.75|20320.75|20326.75|20328.25|20329.50|20335.50|20336.50|20337.75|20340.25|20342.50|20343.75|20346.25|20347.00|20348.25|20350.75|20351.50|20352.25|20355.75|20358.75|20359.75|20360.75|20361.75|20363.50|20366.75|20372.00|20373.75|20375.25|20377.00|20378.75|20380.00|20385.75|20386.50,19675.0,19600.25,19796.75,19733.5,19618.50|19624.50|19626.25|19633.00|19635.50|19646.00|19652.50|19654.25|19656.75|19658.00|19659.25|19661.00|19661.75|19667.50|19668.50|19671.50|19675.50|19685.50|19686.75|19688.50|19691.75|19693.00|19698.75|19713.25|19719.25|19747.00|19755.75|19782.50|19796.75|19801.00|19811.75|19817.00|19818.75|19820.50|19821.75|19831.25|19834.75|19838.25|19846.25|19878.75,227.0,52.0,292.0,216.0,52.0,2378.0,19.0,2050.0,False,True,False,False,False,False,True,False,False,False,False,False
2025-03-24,2025-03-24 19:58:00+00:00,ABS_04,absorption,-1,1.0,TYPE_B,20389.0,20391.25,20386.0,20386.5,20365.75,20404.5,20405.0,20397.25,20375.75,20416.25,-1,20391.25,83.0,True,-72.0,False,-74.0,False,-43.0,False,43.0,True,-119.0,False,20334.5,20318.25,20378.25,20337.25,20229.25,20409.5,35,20308.50|20316.00|20318.00|20319.75|20320.75|20326.75|20328.25|20329.50|20335.50|20336.50|20337.75|20340.25|20342.50|20343.75|20346.25|20347.00|20348.25|20350.75|20351.50|20352.25|20355.75|20358.75|20359.75|20360.75|20361.75|20363.50|20366.75|20372.00|20373.75|20375.25|20377.00|20378.75|20380.00|20385.75|20386.50,19675.0,19600.25,19796.75,19733.5,19618.50|19624.50|19626.25|19633.00|19635.50|19646.00|19652.50|19654.25|19656.75|19658.00|19659.25|19661.00|19661.75|19667.50|19668.50|19671.50|19675.50|19685.50|19686.75|19688.50|19691.75|19693.00|19698.75|19713.25|19719.25|19747.00|19755.75|19782.50|19796.75|19801.00|19811.75|19817.00|19818.75|19820.50|19821.75|19831.25|19834.75|19838.25|19846.25|19878.75,227.0,52.0,292.0,216.0,52.0,2378.0,19.0,2050.0,False,True,False,False,False,False,True,False,False,False,False,False
2025-03-25,2025-03-25 18:00:00+00:00,ABS_03,absorption,-1,0.05,TYPE_C,20414.25,20417.75,20406.25,20417.25,20416.0,20415.25,20410.25,20434.5,20435.25,20435.25,-1,20417.75,5.0,True,8.0,True,28.0,True,-69.0,False,-72.0,False,-72.0,False,20433.0,20400.0,20469.0,20438.75,20361.75,20495.25,39,20399.75|20403.75|20405.00|20405.75|20408.75|20412.75|20415.50|20417.25|20418.50|20420.25|20423.50|20425.00|20429.25|20430.50|20432.00|20433.75|20435.75|20438.75|20442.75|20443.75|20445.00|20448.50|20449.25|20451.25|20452.75|20453.50|20456.25|20457.50|20460.50|20461.50|20465.25|20466.25|20467.00|20470.00|20474.25|20476.25|20478.25|20483.00|20485.25,20334.5,20318.25,20378.25,20337.25,20308.50|20316.00|20318.00|20319.75|20320.75|20326.75|20328.25|20329.50|20335.50|20336.50|20337.75|20340.25|20342.50|20343.75|20346.25|20347.00|20348.25|20350.75|20351.50|20352.25|20355.75|20358.75|20359.75|20360.75|20361.75|20363.50|20366.75|20372.00|20373.75|20375.25|20377.00|20378.75|20380.00|20385.75|20386.50,61.0,205.0,71.0,84.0,205.0,158.0,2.0,125.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-03-25,2025-03-25 18:06:00+00:00,ABS_03,absorption,-1,0.0676,TYPE_C,20409.75,20411.0,20402.75,20409.75,20410.25,20421.25,20434.75,20438.0,20455.5,20432.0,-1,20411.0,-2.0,False,-46.0,False,-100.0,False,-113.0,False,-183.0,False,-89.0,False,20433.0,20400.0,20469.0,20438.75,20361.75,20495.25,39,20399.75|20403.75|20405.00|20405.75|20408.75|20412.75|20415.50|20417.25|20418.50|20420.25|20423.50|20425.00|20429.25|20430.50|20432.00|20433.75|20435.75|20438.75|20442.75|20443.75|20445.00|20448.50|20449.25|20451.25|20452.75|20453.50|20456.25|20457.50|20460.50|20461.50|20465.25|20466.25|20467.00|20470.00|20474.25|20476.25|20478.25|20483.00|20485.25,20334.5,20318.25,20378.25,20337.25,20308.50|20316.00|20318.00|20319.75|20320.75|20326.75|20328.25|20329.50|20335.50|20336.50|20337.75|20340.25|20342.50|20343.75|20346.25|20347.00|20348.25|20350.75|20351.50|20352.25|20355.75|20358.75|20359.75|20360.75|20361.75|20363.50|20366.75|20372.00|20373.75|20375.25|20377.00|20378.75|20380.00|20385.75|20386.50,88.0,232.0,44.0,111.0,232.0,131.0,7.0,98.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-03-28,2025-03-28 18:01:00+00:00,ABS_03,absorption,1,0.0544,TYPE_C,19485.0,19495.0,19484.75,19487.0,19483.0,19484.5,19474.0,19512.5,19477.5,19483.0,1,19484.75,-16.0,False,-10.0,False,-52.0,False,102.0,True,-38.0,False,-16.0,False,19465.0,19421.5,19625.5,19596.25,19421.5,19941.5,48,19433.50|19438.25|19448.00|19453.75|19455.75|19462.75|19463.75|19465.75|19467.75|19469.25|19470.75|19472.25|19473.25|19474.75|19475.50|19477.00|19481.75|19482.75|19484.50|19488.25|19489.50|19492.25|19493.00|19495.25|19498.25|19500.00|19500.75|19503.00|19503.75|19511.50|19513.50|19517.25|19524.50|19561.00|19568.75|19575.50|19579.75|19582.00|19584.75|19599.75|19611.75|19615.75|19625.50|19628.75|19701.75|19880.00|19899.75|19903.25,20072.0,20000.0,20110.5,20067.25,20004.25|20008.25|20009.00|20016.25|20017.50|20029.25|20033.25|20037.75|20043.25|20044.50|20045.25|20051.00|20057.75|20058.50|20061.50|20063.50|20065.00|20066.50|20067.25|20068.75|20069.75|20071.25|20073.00|20073.75|20078.50|20079.75|20083.25|20084.00|20085.50|20088.75|20089.75|20091.00|20092.25|20093.25|20105.25|20107.25|20111.00|20130.50|20134.00|20138.50|20145.75|20154.75|20156.00|20157.25|20169.75|20171.50,79.0,563.0,253.0,446.0,253.0,2061.0,1.0,2078.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-03-28,2025-03-28 19:52:00+00:00,ABS_03,absorption,-1,0.0392,TYPE_C,19449.75,19449.75,19434.75,19447.75,19447.0,19470.25,19473.5,19088.75,19061.25,19055.0,-1,19449.75,3.0,True,-90.0,False,-103.0,False,1436.0,True,1546.0,True,1571.0,True,19465.0,19421.5,19625.5,19596.25,19421.5,19941.5,48,19433.50|19438.25|19448.00|19453.75|19455.75|19462.75|19463.75|19465.75|19467.75|19469.25|19470.75|19472.25|19473.25|19474.75|19475.50|19477.00|19481.75|19482.75|19484.50|19488.25|19489.50|19492.25|19493.00|19495.25|19498.25|19500.00|19500.75|19503.00|19503.75|19511.50|19513.50|19517.25|19524.50|19561.00|19568.75|19575.50|19579.75|19582.00|19584.75|19599.75|19611.75|19615.75|19625.50|19628.75|19701.75|19880.00|19899.75|19903.25,20072.0,20000.0,20110.5,20067.25,20004.25|20008.25|20009.00|20016.25|20017.50|20029.25|20033.25|20037.75|20043.25|20044.50|20045.25|20051.00|20057.75|20058.50|20061.50|20063.50|20065.00|20066.50|20067.25|20068.75|20069.75|20071.25|20073.00|20073.75|20078.50|20079.75|20083.25|20084.00|20085.50|20088.75|20089.75|20091.00|20092.25|20093.25|20105.25|20107.25|20111.00|20130.50|20134.00|20138.50|20145.75|20154.75|20156.00|20157.25|20169.75|20171.50,61.0,703.0,113.0,586.0,703.0,2643.0,7.0,2218.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-03-31,2025-03-31 15:25:00+00:00,ABS_03,absorption,1,0.0309,QUIET,19216.5,19233.25,19214.25,19216.0,19224.75,19202.75,19174.75,19214.0,19247.0,19226.75,1,19214.25,35.0,True,-53.0,False,-165.0,False,-8.0,False,124.0,True,43.0,True,19225.25,18976.75,19333.75,19238.0,18976.75,19489.75,41,19063.50|19100.00|19105.75|19111.50|19127.25|19146.50|19150.75|19158.25|19174.00|19183.25|19192.00|19199.00|19200.00|19211.00|19212.75|19224.50|19226.00|19227.75|19228.50|19231.75|19233.50|19234.75|19238.25|19239.00|19241.75|19243.00|19248.25|19254.00|19255.00|19258.50|19260.50|19264.25|19278.50|19280.75|19336.75|19346.25|19352.50|19358.75|19391.50|19415.25|19420.00,19465.0,19421.5,19625.5,19596.25,19433.50|19438.25|19448.00|19453.75|19455.75|19462.75|19463.75|19465.75|19467.75|19469.25|19470.75|19472.25|19473.25|19474.75|19475.50|19477.00|19481.75|19482.75|19484.50|19488.25|19489.50|19492.25|19493.00|19495.25|19498.25|19500.00|19500.75|19503.00|19503.75|19511.50|19513.50|19517.25|19524.50|19561.00|19568.75|19575.50|19579.75|19582.00|19584.75|19599.75|19611.75|19615.75|19625.50|19628.75|19701.75|19880.00|19899.75|19903.25,44.0,478.0,950.0,95.0,950.0,829.0,6.0,877.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-03-31,2025-03-31 19:48:00+00:00,ABS_03,absorption,-1,0.0226,TYPE_C,19429.75,19429.75,19404.75,19423.5,19420.5,19477.75,19401.5,19485.0,19385.75,19454.0,-1,19429.75,12.0,True,-217.0,False,88.0,True,-246.0,False,151.0,True,-122.0,False,19225.25,18976.75,19333.75,19238.0,18976.75,19489.75,41,19063.50|19100.00|19105.75|19111.50|19127.25|19146.50|19150.75|19158.25|19174.00|19183.25|19192.00|19199.00|19200.00|19211.00|19212.75|19224.50|19226.00|19227.75|19228.50|19231.75|19233.50|19234.75|19238.25|19239.00|19241.75|19243.00|19248.25|19254.00|19255.00|19258.50|19260.50|19264.25|19278.50|19280.75|19336.75|19346.25|19352.50|19358.75|19391.50|19415.25|19420.00,19465.0,19421.5,19625.5,19596.25,19433.50|19438.25|19448.00|19453.75|19455.75|19462.75|19463.75|19465.75|19467.75|19469.25|19470.75|19472.25|19473.25|19474.75|19475.50|19477.00|19481.75|19482.75|19484.50|19488.25|19489.50|19492.25|19493.00|19495.25|19498.25|19500.00|19500.75|19503.00|19503.75|19511.50|19513.50|19517.25|19524.50|19561.00|19568.75|19575.50|19579.75|19582.00|19584.75|19599.75|19611.75|19615.75|19625.50|19628.75|19701.75|19880.00|19899.75|19903.25,818.0,384.0,1812.0,767.0,384.0,783.0,39.0,15.0,False,True,False,False,True,False,True,False,False,False,False,False
2025-03-31,2025-03-31 19:55:00+00:00,ABS_03,absorption,-1,0.0155,TYPE_C,19464.25,19467.5,19426.25,19467.5,19461.0,19478.75,19353.25,19341.0,19392.75,19399.5,-1,19467.5,26.0,True,-45.0,False,457.0,True,506.0,True,299.0,True,272.0,True,19225.25,18976.75,19333.75,19238.0,18976.75,19489.75,41,19063.50|19100.00|19105.75|19111.50|19127.25|19146.50|19150.75|19158.25|19174.00|19183.25|19192.00|19199.00|19200.00|19211.00|19212.75|19224.50|19226.00|19227.75|19228.50|19231.75|19233.50|19234.75|19238.25|19239.00|19241.75|19243.00|19248.25|19254.00|19255.00|19258.50|19260.50|19264.25|19278.50|19280.75|19336.75|19346.25|19352.50|19358.75|19391.50|19415.25|19420.00,19465.0,19421.5,19625.5,19596.25,19433.50|19438.25|19448.00|19453.75|19455.75|19462.75|19463.75|19465.75|19467.75|19469.25|19470.75|19472.25|19473.25|19474.75|19475.50|19477.00|19481.75|19482.75|19484.50|19488.25|19489.50|19492.25|19493.00|19495.25|19498.25|19500.00|19500.75|19503.00|19503.75|19511.50|19513.50|19517.25|19524.50|19561.00|19568.75|19575.50|19579.75|19582.00|19584.75|19599.75|19611.75|19615.75|19625.50|19628.75|19701.75|19880.00|19899.75|19903.25,969.0,535.0,1963.0,918.0,535.0,632.0,190.0,1.0,False,True,False,False,True,False,True,False,True,False,True,False
2025-03-31,2025-03-31 19:58:00+00:00,ABS_04,absorption,1,1.0,TYPE_A,19478.25,19488.5,19477.0,19485.0,19450.0,19353.25,19385.75,19355.0,19396.75,19420.25,1,19477.0,-140.0,False,-527.0,False,-397.0,False,-520.0,False,-353.0,False,-259.0,False,19225.25,18976.75,19333.75,19238.0,18976.75,19489.75,41,19063.50|19100.00|19105.75|19111.50|19127.25|19146.50|19150.75|19158.25|19174.00|19183.25|19192.00|19199.00|19200.00|19211.00|19212.75|19224.50|19226.00|19227.75|19228.50|19231.75|19233.50|19234.75|19238.25|19239.00|19241.75|19243.00|19248.25|19254.00|19255.00|19258.50|19260.50|19264.25|19278.50|19280.75|19336.75|19346.25|19352.50|19358.75|19391.50|19415.25|19420.00,19465.0,19421.5,19625.5,19596.25,19433.50|19438.25|19448.00|19453.75|19455.75|19462.75|19463.75|19465.75|19467.75|19469.25|19470.75|19472.25|19473.25|19474.75|19475.50|19477.00|19481.75|19482.75|19484.50|19488.25|19489.50|19492.25|19493.00|19495.25|19498.25|19500.00|19500.75|19503.00|19503.75|19511.50|19513.50|19517.25|19524.50|19561.00|19568.75|19575.50|19579.75|19582.00|19584.75|19599.75|19611.75|19615.75|19625.50|19628.75|19701.75|19880.00|19899.75|19903.25,1007.0,573.0,2001.0,956.0,2001.0,222.0,228.0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
2025-04-01,2025-04-01 18:11:00+00:00,ABS_03,absorption,-1,0.0339,TYPE_C,19429.5,19429.5,19412.0,19427.0,19433.5,19444.0,19415.5,19403.0,19418.5,19424.5,-1,19429.5,-26.0,False,-68.0,False,46.0,True,96.0,True,34.0,True,10.0,True,19562.5,19413.0,19616.5,19479.75,19261.25,19644.0,50,19327.50|19332.75|19341.75|19349.75|19363.25|19364.75|19373.75|19402.25|19404.25|19407.25|19411.75|19416.75|19418.00|19422.75|19424.75|19426.50|19433.50|19445.75|19456.75|19463.00|19464.00|19466.25|19470.00|19473.00|19485.25|19488.50|19499.50|19503.75|19524.75|19527.75|19533.75|19534.50|19536.75|19543.75|19544.75|19549.50|19559.75|19561.00|19563.25|19570.50|19572.00|19574.25|19579.25|19582.25|19583.25|19587.25|19594.75|19601.75|19610.50|19626.50,19225.25,18976.75,19333.75,19238.0,19063.50|19100.00|19105.75|19111.50|19127.25|19146.50|19150.75|19158.25|19174.00|19183.25|19192.00|19199.00|19200.00|19211.00|19212.75|19224.50|19226.00|19227.75|19228.50|19231.75|19233.50|19234.75|19238.25|19239.00|19241.75|19243.00|19248.25|19254.00|19255.00|19258.50|19260.50|19264.25|19278.50|19280.75|19336.75|19346.25|19352.50|19358.75|19391.50|19415.25|19420.00,532.0,748.0,66.0,201.0,748.0,383.0,12.0,38.0,False,True,False,False,False,False,False,False,False,False,False,False
2025-04-02,2025-04-02 18:03:00+00:00,ABS_03,absorption,1,0.0154,TYPE_C,19738.75,19762.25,19726.25,19729.5,19715.5,19682.25,19685.5,19696.0,19670.25,19651.5,1,19726.25,-56.0,False,-189.0,False,-176.0,False,-134.0,False,-237.0,False,-312.0,False,19693.5,19486.0,19746.0,19662.75,19316.5,19890.25,39,19556.00|19568.25|19569.50|19573.75|19590.25|19605.00|19607.75|19610.75|19621.50|19626.25|19631.50|19635.50|19643.00|19646.50|19653.50|19667.00|19668.75|19674.50|19676.75|19679.75|19680.50|19682.75|19687.50|19697.25|19700.75|19707.00|19712.00|19722.50|19736.25|19737.00|19745.00|19756.75|19763.25|19768.50|19782.25|19788.25|19842.25|19846.00|19855.00,19562.5,19413.0,19616.5,19479.75,19327.50|19332.75|19341.75|19349.75|19363.25|19364.75|19373.75|19402.25|19404.25|19407.25|19411.75|19416.75|19418.00|19422.75|19424.75|19426.50|19433.50|19445.75|19456.75|19463.00|19464.00|19466.25|19470.00|19473.00|19485.25|19488.50|19499.50|19503.75|19524.75|19527.75|19533.75|19534.50|19536.75|19543.75|19544.75|19549.50|19559.75|19561.00|19563.25|19570.50|19572.00|19574.25|19579.25|19582.25|19583.25|19587.25|19594.75|19601.75|19610.50|19626.50,131.0,79.0,961.0,254.0,961.0,1253.0,15.0,399.0,False,True,False,False,False,False,False,False,False,False,False,False
2025-04-04,2025-04-04 18:39:00+00:00,ABS_03,absorption,1,0.0135,TYPE_C,17601.5,17644.0,17601.5,17610.0,17590.25,17611.25,17563.5,17643.75,17658.75,17629.5,1,17601.5,-79.0,False,5.0,True,-186.0,False,135.0,True,195.0,True,78.0,True,17806.0,17585.25,17990.75,17853.25,17528.5,18248.75,36,17582.25|17613.00|17614.50|17644.25|17660.25|17674.00|17700.25|17715.50|17723.50|17733.50|17747.50|17762.25|17766.50|17776.50|17778.25|17784.75|17790.00|17793.75|17807.25|17849.75|17909.25|17912.25|17927.75|17931.00|17933.75|17953.50|17963.25|17968.50|17973.50|17978.75|18002.75|18025.75|18072.00|18074.75|18089.00|18120.00,18839.25,18792.75,19012.25,18861.0,18701.00|18724.25|18761.00|18762.00|18763.00|18769.25|18782.50|18784.00|18786.75|18794.25|18796.00|18798.00|18814.25|18816.50|18827.75|18832.25|18838.75|18848.75|18851.75|18855.25|18858.00|18877.75|18879.75|18882.25|18883.25|18887.75|18889.50|18891.50|18893.25|18900.50|18903.00|18908.00|18910.75|18917.50|18928.00|18937.50|18941.50|18949.00|18958.75|18981.75|18995.75|19012.50,818.0,1557.0,65.0,1007.0,65.0,4765.0,46.0,4398.0,False,True,False,False,False,False,False,False,False,False,False,False
2025-04-04,2025-04-04 19:35:00+00:00,ABS_03,absorption,1,0.0125,TYPE_C,17843.5,17870.5,17825.0,17826.75,17802.0,17801.0,17793.75,17830.5,17660.75,16862.5,1,17825.0,-99.0,False,-103.0,False,-132.0,False,15.0,True,-664.0,False,-3857.0,False,17806.0,17585.25,17990.75,17853.25,17528.5,18248.75,36,17582.25|17613.00|17614.50|17644.25|17660.25|17674.00|17700.25|17715.50|17723.50|17733.50|17747.50|17762.25|17766.50|17776.50|17778.25|17784.75|17790.00|17793.75|17807.25|17849.75|17909.25|17912.25|17927.75|17931.00|17933.75|17953.50|17963.25|17968.50|17973.50|17978.75|18002.75|18025.75|18072.00|18074.75|18089.00|18120.00,18839.25,18792.75,19012.25,18861.0,18701.00|18724.25|18761.00|18762.00|18763.00|18769.25|18782.50|18784.00|18786.75|18794.25|18796.00|18798.00|18814.25|18816.50|18827.75|18832.25|18838.75|18848.75|18851.75|18855.25|18858.00|18877.75|18879.75|18882.25|18883.25|18887.75|18889.50|18891.50|18893.25|18900.50|18903.00|18908.00|18910.75|18917.50|18928.00|18937.50|18941.50|18949.00|18958.75|18981.75|18995.75|19012.50,76.0,663.0,959.0,113.0,959.0,3871.0,71.0,3504.0,False,True,False,False,False,False,False,False,False,False,False,False
2025-04-07,2025-04-07 17:46:00+00:00,ABS_03,absorption,-1,0.0031,TYPE_C,17685.75,17777.0,17602.0,17766.25,17727.5,17728.0,17716.25,17720.25,17718.5,17691.75,-1,17777.0,155.0,True,153.0,True,200.0,True,184.0,True,191.0,True,298.0,True,17540.0,17217.0,17750.0,17438.75,16673.5,18361.5,29,17228.00|17272.25|17273.50|17274.75|17308.75|17325.75|17327.25|17328.25|17330.25|17397.75|17399.25|17413.25|17468.50|17469.25|17478.25|17490.25|17494.00|17530.25|17532.50|17544.75|17557.75|17566.00|17571.00|17572.25|17596.25|17643.75|17661.25|17707.00|17715.50,17806.0,17585.25,17990.75,17853.25,17582.25|17613.00|17614.50|17644.25|17660.25|17674.00|17700.25|17715.50|17723.50|17733.50|17747.50|17762.25|17766.50|17776.50|17778.25|17784.75|17790.00|17793.75|17807.25|17849.75|17909.25|17912.25|17927.75|17931.00|17933.75|17953.50|17963.25|17968.50|17973.50|17978.75|18002.75|18025.75|18072.00|18074.75|18089.00|18120.00,948.0,108.0,2240.0,1353.0,108.0,855.0,246.0,2.0,False,True,False,False,True,False,True,False,False,False,False,False
2025-04-07,2025-04-07 18:16:00+00:00,ABS_03,absorption,1,0.006,TYPE_C,17715.5,17771.75,17677.0,17691.75,17730.75,17796.0,17771.25,17672.25,17653.25,17698.5,1,17677.0,156.0,True,417.0,True,318.0,True,-78.0,False,-154.0,False,27.0,True,17540.0,17217.0,17750.0,17438.75,16673.5,18361.5,29,17228.00|17272.25|17273.50|17274.75|17308.75|17325.75|17327.25|17328.25|17330.25|17397.75|17399.25|17413.25|17468.50|17469.25|17478.25|17490.25|17494.00|17530.25|17532.50|17544.75|17557.75|17566.00|17571.00|17572.25|17596.25|17643.75|17661.25|17707.00|17715.50,17806.0,17585.25,17990.75,17853.25,17582.25|17613.00|17614.50|17644.25|17660.25|17674.00|17700.25|17715.50|17723.50|17733.50|17747.50|17762.25|17766.50|17776.50|17778.25|17784.75|17790.00|17793.75|17807.25|17849.75|17909.25|17912.25|17927.75|17931.00|17933.75|17953.50|17963.25|17968.50|17973.50|17978.75|18002.75|18025.75|18072.00|18074.75|18089.00|18120.00,548.0,292.0,1840.0,953.0,1840.0,367.0,63.0,12.0,False,True,False,False,True,False,False,False,False,False,False,False
